Iteration	Posterior	Likelihood	Prior	rate01	rate_log_sd	tree_length
0	-4319.839	-4602.239	282.4002	0.9580248	0.9220606	14.01763
6	-4335.397	-4616.772	281.3753	0.8813313	0.7735599	14.66782
12	-4332.013	-4609.677	277.6636	0.8813313	0.9394864	16.49954
18	-4343.19	-4621.994	278.8035	0.8669094	0.7386352	16.02334
24	-4313.946	-4594.678	280.7319	0.9312591	0.826121	14.94574
30	-4333.072	-4619.215	286.1432	1.024878	0.9586451	12.01718
36	-4342.259	-4624.626	282.3673	0.9032615	0.9904657	14.02916
42	-4316.08	-4601.461	285.3808	1.05939	1.036726	12.35655
48	-4332.397	-4621.23	288.8333	1.055087	1.163484	10.48697
54	-4331.443	-4611.677	280.2342	0.7839294	0.961135	15.2189
60	-4329.435	-4612.819	283.3841	0.9799054	1.004806	13.45253
66	-4315.067	-4597.903	282.8359	1.113032	0.8745666	13.73785
72	-4321.899	-4605.32	283.4218	1.116214	0.9051983	13.41629
78	-4319.33	-4605.33	286.0003	1.103503	0.857345	12.10542
84	-4326.177	-4609.385	283.2084	1.101689	0.9843169	13.49296
90	-4319.773	-4601.191	281.4181	0.9144157	0.8668445	14.5788
96	-4324.991	-4609.17	284.179	1.066978	0.902936	13.04794
102	-4312.077	-4593.398	281.3212	0.8626991	0.8162197	14.68445
108	-4316.044	-4596.652	280.6085	0.9728699	0.7544496	15.02435
114	-4356.055	-4637.986	281.9309	1.093898	0.8589456	14.22443
120	-4340.915	-4619.383	278.4677	0.9399938	0.9461685	16.04886
126	-4343.116	-4626.154	283.0383	0.9176223	0.9730185	13.6822
132	-4366.528	-4644.753	278.2252	1.053995	0.8675399	16.15557
138	-4328.055	-4610.184	282.1294	0.856264	0.796086	14.28003
144	-4331.13	-4618.531	287.4007	1.014687	1.047503	11.31911
150	-4345.802	-4631.615	285.8126	0.9169622	1.051491	12.19876
156	-4345.791	-4627.747	281.9555	1.071888	0.7763882	14.2652
162	-4338.042	-4620.973	282.9304	1.022731	0.7763882	13.78439
168	-4328.986	-4608.735	279.7492	1.076452	0.8658681	15.35839
174	-4340.514	-4624.987	284.4733	1.068791	0.9221629	12.88399
180	-4324.912	-4606.822	281.9106	1.068791	0.936793	14.2069
186	-4334.688	-4619.572	284.8841	1.05304	0.8607827	12.71002
192	-4333.233	-4612.004	278.7712	0.9662208	0.8937611	15.90521
198	-4321.678	-4601.38	279.7028	1.07047	0.8026682	15.41796
204	-4340.095	-4618.091	277.9954	0.966874	1.01775	16.24122
210	-4334.346	-4614.089	279.743	1.027251	0.8837932	15.37683
216	-4317.53	-4600.597	283.0671	0.9551026	0.9598761	13.65364
222	-4316.85	-4600.208	283.3571	0.9374904	0.9247087	13.53087
228	-4323.683	-4609.437	285.754	1.041952	1.063545	12.1568
